NUTS3;CODE
'FI1C6';'16450'
'FI1C6';'16500'
'FI1C6';'16510'
'FI19B';'34970'
'FI1C6';'16540'
'FI1C6';'16600'
'FI1C6';'16610'
'FI1C6';'16630'
'FI1C6';'16670'
'FI1C6';'16730'
'FI1C6';'16790'
'FI1C6';'16800'
'FI1C6';'17120'
'FI1C6';'17130'
'FI1C2';'16900'
'FI1C2';'16960'
'FI1C2';'16970'
'FI1C6';'17110'
'FI1C6';'17710'
'FI1C6';'17150'
'FI1C6';'17200'
'FI1C6';'17220'
'FI1C6';'17240'
'FI1C6';'17320'
'FI1C6';'17410'
'FI1C6';'17430'
'FI1C6';'17440'
'FI1C6';'17450'
'FI1C6';'17470'
'FI1C6';'17500'
'FI1C6';'17510'
'FI1C6';'17530'
'FI1C6';'17610'
'FI1C6';'17630'
'FI1C6';'17740'
'FI19B';'17780'
'FI19B';'17800'
'FI19B';'17840'
'FI19B';'17850'
'FI19B';'17870'
'FI19B';'17930'
'FI19B';'17950'
'FI19B';'17970'
'FI1C6';'18200'
'FI196';'29310'
'FI1C6';'18100'
'FI1C6';'18120'
'FI1C6';'18130'
'FI1C6';'18150'
'FI1C6';'18300'
'FI1C6';'18600'
